game_pk,pitcher,outs,hits,earned_runs,walks,hit_batters,strikeouts_official,home_runs_allowed
823081,592773,3,0,0,3,0,1,0
823081,693855,0,5,5,0,0,0,0
823081,664076,1,2,2,0,0,0,0
823081,643377,2,1,1,0,0,0,1
823081,672782,6,2,0,1,0,1,0
823081,656876,15,4,1,0,0,2,1
823082,700241,18,0,0,2,0,5,0
823082,694335,2,2,3,1,0,0,0
823082,668941,3,0,0,0,0,1,0
823082,676617,3,2,0,0,0,0,0
823082,592773,4,3,1,0,0,2,0
823082,642121,6,2,1,1,0,2,0
823082,643377,1,1,1,1,0,0,0
823082,641329,3,0,0,0,0,2,0
823082,671212,18,3,2,0,0,4,0
823077,700669,3,0,0,0,0,0,0
823077,668941,3,0,0,0,0,1,0
823077,676617,3,0,0,0,0,0,0
823077,669467,15,3,0,3,0,3,0
823077,592773,3,0,0,1,0,1,0
823077,663992,6,2,1,1,0,2,1
823077,673540,18,4,2,3,0,9,0
824296,657756,6,1,0,2,0,1,0
824296,672456,13,3,2,1,0,3,0
824296,646241,8,2,1,0,0,3,0
824296,681517,15,5,2,3,0,4,1
824296,668941,5,0,0,1,0,1,0
824296,676617,3,0,0,0,0,1,0
824296,666277,1,1,1,2,0,0,0
824296,592773,3,0,0,1,0,2,0
822755,701552,2,2,2,2,0,0,0
822755,686610,7,2,3,2,0,2,2
822755,672335,3,1,0,0,0,0,0
822755,641793,15,4,1,3,0,6,0
822755,694335,2,3,3,0,0,1,2
822755,668941,3,2,0,1,0,0,0
822755,677865,2,1,1,2,0,0,0
822755,669467,15,3,2,4,0,2,0
822755,592773,2,3,3,0,0,1,1
823076,668941,3,1,0,0,1,1,0
823076,676617,3,0,0,0,0,1,0
823076,592773,3,0,0,0,0,1,0
823076,669160,18,4,1,0,1,4,0
823076,813349,13,5,1,2,1,5,0
823076,669711,4,0,0,0,0,1,0
823076,677161,2,2,2,1,0,0,0
823076,701719,2,0,0,2,0,1,0
823076,663558,3,1,0,1,0,2,0
824205,678906,6,1,0,1,0,3,0
824205,660853,3,1,0,0,0,1,0
824205,595345,1,1,0,0,0,1,0
824205,681347,14,3,4,2,0,7,0
824205,687911,6,2,1,0,2,1,0
824205,700669,1,1,0,0,0,0,0
824205,668941,2,2,3,1,0,0,1
824205,677865,2,1,0,0,0,0,0
824205,676617,4,1,0,0,0,2,0
824205,669461,18,3,1,2,0,4,0
824205,592773,3,0,0,0,0,0,0
824207,650556,3,2,3,1,0,0,1
824207,641585,6,1,2,1,0,1,1
824207,595345,3,0,0,1,0,0,0
824207,663567,15,7,4,1,2,8,0
824207,681517,15,5,3,0,0,6,3
824207,668941,3,1,0,0,0,0,0
824207,677865,3,0,0,0,0,0,0
824207,666277,3,0,0,0,0,1,0
824207,592773,3,2,1,2,0,3,0
823880,663969,9,2,0,1,0,3,0
823880,667463,4,0,0,0,0,2,0
823880,663978,14,8,5,1,0,7,1
823880,677865,5,0,0,0,2,0,0
823880,676617,3,1,0,0,0,1,0
823880,666277,1,0,0,0,0,1,0
823880,592773,2,1,2,3,0,2,0
823880,669160,16,6,1,1,0,5,1
823070,694335,2,0,0,1,0,1,0
823070,700669,2,2,1,0,0,0,0
823070,668941,2,2,2,0,0,0,0
823070,677865,3,0,0,0,0,0,0
823070,676617,3,4,2,1,1,1,0
823070,666277,3,2,1,0,0,1,0
823070,669461,10,8,5,1,0,3,3
823070,592773,2,1,0,0,0,0,0
823070,678606,6,2,0,1,1,1,0
823070,666374,3,0,0,0,1,1,0
823070,693433,9,9,7,0,0,1,4
823070,681867,6,3,2,0,1,3,1
823070,662253,3,0,0,1,0,1,0
823068,700241,18,5,1,0,0,6,1
823068,694335,3,2,1,0,0,1,0
823068,668941,3,1,1,0,0,2,1
823068,592773,3,0,0,0,0,3,0
823068,678606,3,0,0,0,0,0,0
823068,642100,2,0,0,1,0,0,0
823068,660825,4,0,0,0,0,1,0
823068,676106,18,7,2,2,1,4,2
823392,681895,4,0,1,1,1,2,0
823392,606965,2,2,1,0,0,1,0
823392,670990,3,1,0,1,0,2,0
823392,696149,15,3,3,4,0,6,1
823392,642701,3,0,0,0,0,0,0
823392,668941,2,1,0,1,0,1,0
823392,676617,3,1,0,0,0,1,0
823392,669467,18,5,1,0,0,6,1
823392,666277,3,1,0,1,0,1,0
823392,592773,1,1,2,2,0,0,0
823391,694973,15,7,3,0,0,9,2
823391,682254,3,0,0,1,0,0,0
823391,606965,4,2,0,0,0,2,0
823391,670990,3,1,0,0,0,1,0
823391,676755,2,3,5,2,0,0,0
823391,694335,3,2,1,0,0,0,0
823391,700669,4,0,0,0,1,1,0
823391,668941,2,1,1,1,0,2,1
823391,690928,13,2,3,5,0,4,0
823391,677865,2,1,0,0,0,0,0
823391,592773,3,1,0,0,0,1,0
823067,700241,18,3,0,3,0,3,0
823067,668941,3,0,0,0,0,2,0
823067,676617,3,4,2,0,0,2,0
823067,592773,3,1,0,1,0,1,0
823067,681911,3,0,0,1,0,1,0
823067,671109,3,1,0,0,0,0,0
823067,808963,18,5,3,2,1,4,1
823064,681517,16,6,1,2,1,5,0
823064,700669,1,3,2,0,0,0,1
823064,668941,3,1,0,1,0,0,0
823064,676617,2,0,0,0,0,0,0
823064,666277,2,1,0,1,0,1,0
823064,592773,3,0,0,0,0,1,0
823064,694477,10,7,4,3,0,4,0
823064,681982,2,1,0,0,0,0,0
823064,675660,4,1,1,1,0,1,0
823064,663765,3,2,1,0,0,2,0
823064,669084,5,0,0,0,0,2,0
823305,621111,18,3,2,0,0,2,1
823305,699134,3,0,0,0,0,0,0
823305,669093,2,0,0,1,0,2,0
823305,670970,1,0,0,0,0,0,0
823305,676760,6,0,0,0,0,3,0
823305,681517,15,2,0,4,0,5,0
823305,700669,1,0,0,2,0,0,0
823305,668941,4,0,0,0,0,2,0
823305,676617,3,2,2,0,0,3,1
823305,666277,2,0,0,1,0,1,0
823305,592773,3,0,0,0,0,2,0
823303,673513,8,3,0,1,0,2,0
823303,593974,3,1,0,0,0,0,0
823303,656288,13,7,6,2,0,5,0
823303,676760,3,0,0,0,0,2,0
823303,700241,18,1,0,2,0,9,0
823303,700669,6,0,0,0,0,0,0
823303,592773,3,0,0,0,0,1,0
825011,621139,5,0,0,1,0,1,0
825011,605130,2,1,0,0,0,1,0
825011,669270,2,3,2,0,0,1,1
825011,643410,3,0,0,0,0,1,0
825011,605488,15,7,4,3,0,5,0
825011,668941,3,0,0,0,0,2,0
825011,676617,3,0,0,1,0,0,0
825011,669467,15,4,3,3,0,4,0
825011,666277,3,2,1,0,0,0,1
825011,592773,3,0,0,1,0,1,0
825008,686993,3,1,0,0,0,0,0
825008,605130,3,1,0,0,0,0,0
825008,682052,15,4,2,3,0,2,2
825008,669270,1,0,0,0,1,0,0
825008,643410,3,0,0,0,0,2,0
825008,678022,2,3,2,0,1,0,0
825008,700241,18,5,1,1,0,3,1
825008,694335,3,1,0,0,0,2,0
825008,668941,2,3,1,1,0,0,0
825008,676617,3,0,0,0,1,2,0
825008,592773,1,1,2,1,0,1,1
823061,700669,3,0,0,1,0,0,0
823061,668941,4,0,0,1,0,1,0
823061,676617,3,1,0,0,0,0,0
823061,666277,2,1,0,0,0,1,0
823061,592773,3,1,0,1,0,2,0
823061,669160,18,4,3,4,0,3,0
823061,668674,3,2,0,0,0,2,0
823061,621381,2,1,0,1,0,1,0
823061,683232,3,2,0,1,0,1,0
823061,663738,3,1,0,1,0,2,0
823061,608379,18,5,3,1,1,5,2
823061,674444,2,1,0,1,0,0,0
823061,670167,1,0,0,0,0,0,0
823059,700669,4,1,0,0,0,1,0
823059,668941,4,1,0,0,0,2,0
823059,676617,3,2,2,1,2,0,0
823059,666277,3,0,0,0,0,1,0
823059,669461,14,7,4,2,0,9,0
823059,592773,2,1,0,1,0,0,0
823059,681895,3,2,1,2,0,0,1
823059,642397,3,0,0,0,0,3,0
823059,682254,0,2,2,0,0,0,1
823059,656605,17,4,4,1,1,3,1
823059,684049,4,1,1,1,0,1,1
824518,683742,6,3,3,3,0,1,1
824518,683175,3,1,2,2,0,1,1
824518,594580,3,1,0,0,0,0,0
824518,663978,15,7,3,3,0,5,0
824518,694335,3,0,0,1,0,2,0
824518,669467,18,2,1,1,0,3,1
824518,666277,3,0,0,0,0,0,0
824518,592773,3,0,0,1,0,1,0
823050,700241,18,5,2,2,0,1,0
823050,677865,4,1,0,0,0,1,0
823050,666277,3,2,0,0,0,2,0
823050,592773,2,0,0,0,1,1,0
823050,682608,3,1,1,0,0,2,1
823050,641302,3,0,0,0,0,1,0
823050,656641,3,0,0,0,0,2,0
823050,594798,15,4,0,1,0,8,0
823050,596001,3,0,0,0,0,1,0
823048,700669,5,2,0,0,0,1,0
823048,676617,3,2,0,1,0,1,0
823048,666277,3,1,0,0,0,0,0
823048,669461,13,4,3,3,0,4,1
823048,592773,3,0,0,0,0,0,0
823048,622088,5,1,0,1,0,2,0
823048,663574,1,0,0,0,0,1,0
823048,666157,15,10,4,1,0,3,1
823048,594580,3,2,2,0,0,1,1
823051,668941,2,2,2,1,0,2,0
823051,676617,3,0,0,1,0,0,0
823051,669467,17,3,1,2,1,5,0
823051,592773,5,1,0,0,0,1,0
823051,681168,4,2,1,0,0,0,0
823051,615698,2,0,0,0,0,1,0
823051,695239,4,0,0,0,0,2,0
823051,669022,14,9,4,3,0,5,0
823047,700241,18,5,2,0,0,5,2
823047,668941,2,1,0,0,0,1,0
823047,676617,3,1,0,0,0,1,0
823047,666277,2,3,1,0,0,1,1
823047,592773,2,0,0,0,0,1,0
823047,663574,3,0,0,0,0,0,0
823047,657571,3,0,0,1,0,1,0
823047,695076,9,1,0,5,1,4,0
823047,594580,0,2,0,1,0,0,0
823047,663978,6,3,3,0,0,2,1
823047,656271,3,0,0,1,0,0,0
823694,687570,18,7,4,2,1,2,1
823694,664875,2,4,4,0,0,2,2
823694,701519,7,2,1,1,0,1,1
823694,694335,5,0,0,0,0,2,0
823694,688297,1,1,1,1,0,0,0
823694,668941,2,1,0,0,0,0,0
823694,676617,3,0,1,3,0,1,0
823694,669461,13,5,4,1,0,4,3
823694,592773,3,0,0,0,0,1,0
823045,676617,3,0,0,1,0,0,0
823045,669467,21,4,2,0,0,6,0
823045,592773,3,0,0,0,0,2,0
823045,673513,4,1,0,1,0,1,0
823045,650633,13,5,3,3,1,1,0
823045,593974,3,1,0,0,0,0,0
823045,676760,4,1,0,1,1,1,0
824095,657756,4,0,0,0,1,2,0
824095,668674,4,1,0,0,1,1,0
824095,621381,3,1,0,1,0,0,0
824095,694360,6,1,0,0,0,1,0
824095,663568,5,9,9,1,1,0,3
824095,674444,5,4,3,1,0,3,1
824095,694335,2,1,0,1,0,1,0
824095,700669,3,0,0,0,0,0,0
824095,668941,3,1,1,0,0,2,1
824095,676617,3,2,2,0,1,1,1
824095,666277,3,0,0,1,0,0,0
824095,592773,3,1,0,0,0,1,0
824095,691008,4,1,1,1,0,2,0
824095,669160,6,6,6,1,0,2,2
823037,681517,15,2,1,3,0,5,0
823037,668941,4,1,0,0,0,1,0
823037,676617,3,0,0,0,0,1,0
823037,666277,3,0,0,0,0,2,0
823037,592773,2,1,0,0,0,0,0
823037,663969,22,6,2,0,0,1,1
823037,806188,2,0,0,0,0,1,0
823036,681676,0,2,2,0,0,0,0
823036,700669,6,0,0,1,0,2,0
823036,677865,4,1,1,1,0,0,0
823036,592773,3,1,0,1,0,0,0
823036,669160,14,4,0,0,0,7,0
823036,694477,6,0,0,0,0,2,0
823036,675660,18,6,1,2,0,2,0
823036,656730,3,1,0,0,0,2,0
823062,694335,3,1,0,0,0,1,0
823062,668941,3,1,0,1,0,1,0
823062,677865,6,1,0,1,0,1,0
823062,669145,15,6,3,1,0,2,0
823062,592773,0,1,1,1,0,0,0
823062,682842,3,0,0,1,0,1,0
823062,676879,3,2,0,0,0,1,0
823062,694819,21,3,3,0,1,11,2
823029,700669,4,0,0,0,0,0,0
823029,668941,3,1,0,1,1,0,0
823029,677865,5,3,1,1,0,1,0
823029,592773,3,1,0,0,0,1,0
823029,669160,12,2,2,4,1,4,0
823029,689266,1,1,1,1,0,0,0
823029,669276,5,0,0,0,0,2,0
823029,800311,2,1,0,0,0,2,0
823029,702275,13,1,1,2,0,2,0
823029,641755,1,0,0,0,0,1,0
823029,628452,3,0,0,0,0,1,0
823029,664849,2,1,1,2,0,1,0
825057,593958,8,7,5,2,0,3,0
825057,666661,4,1,0,0,0,0,0
825057,686753,6,1,2,3,0,2,0
825057,664199,4,2,0,0,0,1,0
825057,657044,2,1,0,1,0,0,0
825057,691769,6,1,0,2,0,1,0
825057,700669,3,2,2,1,0,0,1
825057,669467,16,5,3,2,0,3,0
825057,666277,3,1,1,0,0,2,1
825057,592773,2,1,1,1,0,0,0
825057,703725,4,1,0,0,0,2,0
824006,667755,21,4,2,1,0,7,0
824006,820862,3,0,0,1,0,2,0
824006,696519,3,0,0,0,0,2,0
824006,681517,18,3,1,0,0,4,1
824006,676617,1,2,2,1,2,1,0
824006,666277,3,1,0,0,0,1,0
824006,592773,3,0,0,1,0,1,0
823031,666277,3,3,2,0,0,1,1
823031,592773,3,0,0,0,0,2,0
823031,703725,3,1,1,2,0,0,0
823031,669160,18,7,1,1,1,8,0
823031,641941,3,0,0,0,0,2,0
823031,622088,3,1,0,0,0,1,0
823031,657571,2,0,0,1,0,0,0
823031,695076,15,1,2,2,1,4,0
823031,656271,3,0,0,0,0,1,0
823031,670062,1,0,0,0,0,1,0
823516,621112,5,2,0,1,0,2,0
823516,657612,3,0,0,0,0,0,0
823516,701542,16,7,3,1,0,5,0
823516,665645,3,0,0,1,0,1,0
823516,677865,2,1,0,1,0,0,0
823516,676617,3,0,0,1,0,1,0
823516,669467,16,3,1,3,0,4,0
823516,666277,3,0,0,1,1,3,0
823516,592773,3,0,0,2,0,2,0
823024,681517,15,8,2,0,0,8,0
823024,657571,4,1,0,0,0,2,0
823024,677865,3,0,0,0,0,0,0
823024,676617,3,0,0,1,0,0,0
823024,592773,2,1,0,0,0,0,0
823024,663372,16,5,3,3,0,2,1
823024,623474,3,0,0,0,0,2,0
823024,657514,2,0,0,1,1,1,0
823024,693308,3,0,0,0,0,2,0
823019,657571,0,0,0,3,0,0,0
823019,676617,3,0,0,0,0,1,0
823019,669467,18,4,0,3,0,2,0
823019,666277,3,1,0,1,0,2,0
823019,592773,3,0,0,0,0,0,0
823019,650911,18,4,0,0,0,7,0
823019,641835,3,1,1,0,0,1,1
823019,686934,3,1,1,1,0,1,0
824474,622088,3,0,0,1,0,1,0
824474,663903,18,5,4,1,2,3,1
824474,687209,1,1,0,0,0,1,0
824474,656271,2,2,0,3,1,1,0
824474,670062,3,0,0,1,0,0,0
824474,700241,16,3,3,2,0,4,0
824474,676617,1,1,0,2,0,0,0
824474,666277,2,1,4,3,0,2,0
824474,592773,2,2,2,0,0,2,1
824474,657265,6,0,0,1,0,1,0
824475,687209,8,3,1,0,0,2,0
824475,671096,19,4,2,2,0,6,1
824475,681517,15,3,0,0,0,6,0
824475,700669,3,0,0,1,0,1,0
824475,676617,3,0,0,0,0,1,0
824475,666277,3,0,0,0,0,1,0
824475,592773,3,0,0,0,0,0,0
824198,660853,3,0,0,0,0,0,0
824198,663967,3,1,1,0,0,0,1
824198,621121,8,4,6,3,0,4,1
824198,669920,13,9,5,2,0,5,1
824198,607192,3,1,1,0,0,2,1
824198,683618,6,1,0,0,0,1,0
824198,656945,3,0,0,0,0,0,0
824198,669165,3,0,0,0,0,2,0
824198,592779,3,0,0,0,0,2,0
824198,676263,6,1,0,0,0,1,0
824198,595014,3,2,1,0,0,0,0
824984,664129,9,6,3,1,0,1,0
824984,665660,2,0,0,0,0,0,0
824984,605488,16,8,6,4,0,2,2
824984,670090,3,0,0,0,0,3,0
824984,680736,21,7,3,0,0,11,1
824984,592779,3,0,0,1,0,1,0
823935,681911,3,0,0,1,0,1,0
823935,683618,3,0,0,0,0,1,0
823935,656945,1,1,0,0,0,0,0
823935,694361,6,1,0,0,0,3,0
823935,592779,3,1,0,0,0,0,0
823935,808963,9,7,6,2,0,3,3
823935,801434,2,0,1,2,0,1,0
823935,673513,3,2,2,2,0,1,0
823935,593974,3,6,4,0,0,2,0
823935,608566,9,2,2,3,0,1,0
823935,681190,9,7,4,1,0,0,1
823932,681911,1,0,0,0,0,1,0
823932,694361,3,0,0,0,0,2,0
823932,592779,2,1,0,0,0,0,0
823932,808967,21,3,0,2,0,10,0
823932,695243,3,1,1,0,1,0,0
823932,593974,3,1,0,1,0,0,0
823932,656288,12,2,1,2,0,4,0
823932,606996,6,1,1,0,0,3,1
823930,681911,3,0,0,2,0,0,0
823930,683618,6,0,0,2,0,0,0
823930,641778,18,6,3,2,1,3,1
823930,656945,3,3,3,2,0,2,0
823930,592779,3,0,0,0,0,2,0
823930,623474,3,1,0,1,0,0,0
823930,607536,15,9,6,0,0,2,1
823930,657514,1,1,0,0,0,0,0
823930,688642,9,1,0,0,0,1,0
823930,622608,3,1,0,1,0,2,0
823927,681911,3,1,0,0,0,2,0
823927,683618,5,1,0,1,0,2,0
823927,669165,5,3,2,1,0,1,0
823927,694361,5,0,1,2,0,2,0
823927,623465,3,2,1,0,0,2,0
823927,592779,3,1,2,1,0,2,1
823927,676263,3,1,0,0,0,1,0
823927,593958,18,7,2,1,0,5,2
823927,686753,3,2,1,0,0,0,0
823927,642528,3,0,0,0,0,2,0
823927,805299,3,0,0,0,0,2,0
823600,623211,3,0,0,0,0,0,0
823600,650960,6,1,0,0,1,2,0
823600,690997,18,7,2,2,0,7,1
823600,681911,3,0,0,1,0,1,0
823600,683618,2,0,2,1,1,2,0
823600,656945,1,1,0,1,0,1,0
823600,592779,3,0,0,0,0,2,0
823600,808967,18,5,1,3,0,5,0
823925,683618,2,1,0,1,0,0,0
823925,656945,3,0,0,0,0,1,0
823925,623465,3,1,1,0,0,0,1
823925,592779,3,0,0,1,0,1,0
823925,686218,16,3,2,1,0,7,0
823925,666661,3,0,0,1,0,0,0
823925,656464,2,0,0,0,0,0,0
823925,642528,3,0,0,1,0,2,0
823925,623149,3,0,0,0,0,1,0
823925,683352,9,3,3,3,0,0,1
823925,664199,4,0,0,0,0,2,0
823925,657044,3,0,0,0,0,1,0
823438,686751,2,1,0,0,0,2,0
823438,689147,2,1,2,2,0,1,0
823438,641835,4,1,2,1,0,0,0
823438,686934,3,1,0,0,0,0,0
823438,605400,16,7,5,1,0,4,2
823438,683618,3,2,1,0,0,2,0
823438,641778,16,4,3,1,0,5,2
823438,694361,3,1,1,2,0,1,0
823438,592779,2,0,0,0,0,0,0
823438,676263,3,0,0,0,0,1,0
823923,681911,2,1,1,0,0,2,1
823923,680736,18,7,5,0,1,7,4
823923,592779,4,1,1,0,0,0,0
823923,676263,3,1,0,0,0,2,0
823923,678606,3,0,0,0,0,0,0
823923,622491,15,11,5,2,0,2,2
823923,662253,3,2,1,1,0,1,0
823923,642100,3,0,0,0,0,1,0
823923,660825,3,0,0,0,0,0,0
824318,623474,2,2,1,0,0,0,0
824318,815081,4,1,0,1,0,2,0
824318,607536,11,6,4,1,0,5,2
824318,657514,1,0,0,0,0,0,0
824318,605447,3,0,0,0,0,1,0
824318,693308,6,2,0,0,0,2,0
824318,677955,3,0,0,0,0,2,0
824318,681911,3,1,2,1,0,2,1
824318,656945,3,0,0,0,0,1,0
824318,669165,3,1,0,0,0,2,0
824318,592779,3,0,0,0,0,2,0
824318,676263,3,0,0,1,0,2,0
824318,808963,15,7,2,1,0,6,0
823002,663556,12,1,2,4,0,5,0
823002,693855,4,2,1,0,0,1,0
823002,687330,3,0,0,0,0,1,0
823002,685801,5,0,0,0,0,0,0
823002,641329,3,1,1,0,0,2,1
823002,702303,3,1,0,0,0,0,0
823002,592791,18,7,3,0,0,4,2
823002,664208,3,1,2,1,0,1,1
824696,694037,3,0,0,1,0,2,0
824696,702303,4,1,0,0,0,2,0
824696,681799,2,0,0,0,1,1,0
824696,592791,18,6,6,2,1,10,3
824696,696149,16,5,3,2,0,4,2
824696,664875,3,1,1,2,0,2,0
824696,664353,1,3,1,1,0,0,0
824696,682995,5,1,1,2,0,1,0
823962,681911,2,2,2,1,0,1,0
823962,683618,1,0,0,0,0,0,0
823962,656945,2,2,2,0,0,0,1
823962,686218,19,4,1,1,1,10,0
823962,595014,3,3,1,0,0,2,1
823962,592791,15,4,4,3,0,4,1
823962,656686,3,0,0,0,0,1,0
823962,669020,9,2,0,0,0,1,0
824600,663436,18,5,1,0,0,7,1
824600,685126,3,1,0,2,0,0,0
824600,670950,6,2,2,0,0,2,1
824600,681799,6,0,0,1,0,3,0
824600,592791,15,8,8,1,0,2,5
824600,669020,3,0,0,0,0,1,0
824682,694037,3,1,0,0,0,0,0
824682,665871,4,0,0,0,0,1,0
824682,592791,17,5,2,1,0,5,2
824682,657097,3,0,0,0,0,1,0
824682,669020,3,0,0,1,0,2,0
824682,641941,0,0,0,0,0,0,0
824682,663574,3,1,1,0,0,1,1
824682,683742,3,0,0,2,0,0,0
824682,683175,4,2,1,1,0,2,0
824682,594580,0,1,0,0,0,0,0
824682,671096,17,4,0,4,0,4,0
823354,682254,3,2,2,0,0,2,1
823354,669387,6,3,1,0,0,2,0
823354,677952,18,7,4,2,0,5,0
823354,592791,12,6,7,2,0,3,3
823354,650644,6,1,0,0,0,3,0
823354,669020,3,3,1,1,0,0,0
823354,663423,3,1,0,0,0,2,0
824670,694037,3,0,0,0,0,1,0
824670,665871,19,1,0,1,1,5,0
824670,592791,3,2,1,2,0,2,0
824670,657097,2,0,0,0,0,1,0
824670,663423,3,1,0,1,0,0,0
824670,664141,3,1,0,0,0,0,0
824670,686790,15,4,1,3,0,6,0
824670,681916,3,0,0,0,0,1,0
824670,676775,3,1,0,1,0,1,0
824670,668873,3,0,0,0,0,1,0
824670,669062,3,1,0,1,0,1,0
824158,650556,3,0,0,0,0,2,0
824158,686613,18,3,3,2,0,8,1
824158,623352,3,0,0,0,0,1,0
824158,595345,3,0,0,0,1,1,0
824158,656986,3,2,1,0,0,1,1
824158,695445,3,1,0,0,0,0,0
824158,693686,6,2,0,0,0,2,0
824158,686973,3,0,0,0,0,1,0
824158,592791,12,6,3,2,0,4,1
824158,689254,3,0,0,0,0,2,0
824158,643511,3,1,0,0,0,0,0
823960,671109,3,0,0,0,0,1,0
823960,669165,3,1,0,0,0,1,0
823960,694361,4,1,0,0,0,2,0
823960,676263,2,0,0,1,0,2,0
823960,808963,15,7,4,1,1,5,3
823960,592826,7,1,0,0,0,1,0
823960,665871,7,7,6,2,0,2,0
823960,607067,10,6,6,4,0,4,1
823770,694477,2,2,4,2,0,0,1
823770,681982,4,2,1,2,0,0,0
823770,690986,15,3,2,1,0,9,1
823770,669270,3,1,1,0,0,1,1
823770,657649,3,1,0,0,0,1,0
823770,592826,3,0,0,0,0,0,0
823770,621053,1,0,0,0,0,1,0
823770,657097,3,0,0,0,0,2,0
823770,656849,17,5,2,0,0,2,1
823770,663423,3,0,0,1,0,0,0
823484,621237,1,3,4,2,0,1,0
823484,680742,4,3,2,0,0,1,0
823484,641835,6,0,0,0,0,2,0
823484,592836,14,10,6,3,0,2,0
823484,664238,2,1,0,0,0,0,0
823484,669371,3,1,0,1,0,1,0
823484,695418,9,1,0,1,1,3,0
823484,656492,15,5,2,0,1,5,1
823480,621237,1,0,0,0,1,0,0
823480,661395,3,0,0,0,0,1,0
823480,689147,3,0,0,0,0,1,0
823480,641835,2,1,0,0,0,1,0
823480,592836,15,4,2,2,0,6,1
823480,641745,3,2,1,1,0,2,0
823480,694297,18,5,3,3,1,6,2
823480,656464,3,0,0,1,0,2,0
823480,657044,3,0,0,0,0,3,0
824379,680767,3,2,0,0,0,3,0
824379,657514,3,0,0,0,0,2,0
824379,608372,18,4,1,1,0,5,1
824379,677955,3,0,0,0,0,0,0
824379,641835,3,0,0,0,0,1,0
824379,592836,15,7,4,2,0,4,3
824379,621383,3,0,0,0,0,1,0
824379,679775,3,0,0,0,0,2,0
822702,592866,4,0,0,0,0,1,0
822702,668820,3,1,1,1,1,0,0
822702,687377,3,3,1,0,0,1,0
822702,641793,14,4,0,3,0,2,0
822702,687606,2,4,3,0,0,1,0
822702,678868,1,0,0,0,0,0,0
822702,686973,6,1,0,1,0,1,0
822702,702056,20,3,1,3,0,4,0
822702,643511,1,2,1,1,0,0,0
824892,622694,9,5,1,1,0,4,1
824892,693821,18,4,1,3,0,3,1
824892,592866,8,3,0,1,1,4,0
824892,656492,16,9,6,2,0,3,2
823432,666200,24,4,0,2,0,7,0
823432,668873,3,1,0,0,0,2,0
823432,687223,1,2,1,1,0,0,0
823432,592866,3,2,0,0,0,2,0
823432,641793,20,7,4,1,0,2,0
822700,702021,9,1,0,0,0,1,0
822700,592866,7,1,0,0,0,2,0
822700,695418,8,2,1,0,1,4,0
822700,656234,3,0,0,0,0,2,0
822700,622088,3,3,3,1,0,2,0
822700,663903,18,8,3,1,0,3,1
822700,656271,3,2,1,0,0,2,0
822698,592866,9,5,3,0,0,3,2
822698,656234,4,1,1,0,0,1,1
822698,676680,1,2,1,0,0,1,0
822698,672442,1,2,2,1,0,0,1
822698,800600,12,3,3,5,0,6,0
822698,665871,12,2,2,1,1,2,2
822698,656849,15,9,3,3,0,6,0
822859,641302,3,1,0,1,0,1,0
822859,615698,21,4,0,0,0,5,0
822859,695239,2,2,0,0,0,2,0
822859,596001,1,0,0,0,0,1,0
822859,592866,10,2,0,1,0,5,0
822859,672442,3,1,0,0,0,0,0
822859,800600,11,8,5,3,0,3,1
823973,607192,18,4,2,1,0,6,0
823973,681911,3,0,0,0,0,0,0
823973,694361,3,1,0,0,0,1,0
823973,621242,3,0,0,0,0,0,0
823973,593958,15,4,0,2,0,5,0
823973,666661,2,1,2,1,0,0,1
823973,605452,3,0,0,0,0,0,0
823973,642528,3,1,0,0,0,1,0
823973,623149,1,0,0,0,0,0,0
825103,593958,21,4,0,1,0,3,0
825103,666661,3,0,0,0,0,1,0
825103,623149,2,2,2,0,0,1,2
825103,657044,1,0,0,0,0,0,0
825103,669276,3,1,0,0,0,1,0
825103,663158,3,0,0,0,0,0,0
825103,628452,3,0,0,0,0,0,0
825103,656550,18,1,0,3,0,4,0
824855,669330,3,3,2,0,0,0,1
824855,680694,18,7,2,1,0,4,0
824855,689296,3,0,0,0,0,1,0
824855,664854,3,0,0,0,0,2,0
824855,664991,2,2,1,0,0,0,0
824855,666974,1,0,0,0,0,1,0
824855,593958,15,6,4,4,0,3,1
824855,666661,3,0,0,0,0,1,0
824855,656464,6,2,1,0,0,4,0
824855,664199,3,0,0,0,0,0,0
824855,657044,3,0,0,0,0,0,0
831915,593833,3,0,0,0,0,3,0
831915,806960,8,1,3,4,0,2,0
831915,623433,3,3,1,1,0,0,0
831915,621139,1,0,0,1,0,0,0
831915,640454,2,0,1,2,0,1,0
831915,664129,1,1,0,0,0,1,0
831915,683101,6,4,3,2,0,0,0
831915,669270,3,2,0,0,0,0,0
831915,691799,3,2,1,0,0,1,0
831915,809459,3,2,2,2,0,1,0
831915,641743,11,7,7,4,2,4,1
831915,669436,1,0,0,0,0,0,0
831915,673929,3,0,0,1,0,0,0
831915,663855,3,1,0,0,1,2,0
825097,593958,15,6,4,3,0,4,2
825097,666661,3,1,0,0,0,2,0
825097,623149,3,1,0,1,0,1,0
825097,664199,3,1,1,0,0,0,0
825097,657044,3,2,2,1,0,1,1
825097,641743,11,8,8,3,0,1,2
825097,608371,3,2,2,0,0,2,1
825097,663542,3,1,0,1,0,2,0
825097,656794,6,4,1,1,0,0,0
825097,663855,1,1,0,1,0,0,0
823796,681982,3,2,2,0,0,2,2
823796,702153,4,2,0,1,0,0,0
823796,687075,13,6,4,2,0,5,2
823796,669084,7,1,0,1,0,3,0
