game_date,game_pk,team,opponent,runs,plate_appearances,hits,home_runs,strikeouts,walks,iso,k_rate,bb_rate,hr_rate,runs_last14,k_rate_last14,bb_rate_last14,hr_rate_last14,iso_last14
2026-06-28,824422,CLE,SEA,6,88,25,0,16,10,0.03409090909090909,0.18181818181818182,0.11363636363636363,0.0,3.2857142857142856,0.268469705679587,0.08104327403025459,0.026846437734822867,0.12775940951400888
2026-06-29,824420,CLE,TEX,3,76,21,1,15,2,0.11842105263157894,0.19736842105263158,0.02631578947368421,0.013157894736842105,3.4285714285714284,0.26646553700875164,0.08034181499546224,0.025964603519655318,0.12049429808223078
2026-06-30,824418,CLE,TEX,2,65,11,3,17,0,0.15384615384615385,0.26153846153846155,0.0,0.046153846153846156,3.4285714285714284,0.26216501297138556,0.07789250991457819,0.024739950979213304,0.11704818279401022
2026-07-01,824419,CLE,TEX,9,78,19,3,16,8,0.1794871794871795,0.20512820512820512,0.10256410256410256,0.038461538461538464,3.357142857142857,0.26497331577968836,0.07491631943838772,0.027044590783853108,0.12109274933857676
2026-07-02,824416,CLE,CWS,4,80,19,3,10,11,0.2,0.125,0.1375,0.0375,3.9285714285714284,0.2623093131156856,0.07466656918863747,0.027627341366603688,0.126337504583332
2026-07-03,824417,CLE,CWS,3,75,12,1,24,7,0.04,0.32,0.09333333333333334,0.013333333333333334,3.9285714285714284,0.24878890495242034,0.07938595694373951,0.0272446883053792,0.12735791274659733
2026-07-04,824415,CLE,CWS,1,75,16,2,21,5,0.14666666666666667,0.28,0.06666666666666667,0.02666666666666667,3.857142857142857,0.2527131734550021,0.07142267524551806,0.025615313663956363,0.11988803322852504
2026-07-05,824413,CLE,CWS,6,83,21,5,13,9,0.20481927710843373,0.1566265060240964,0.10843373493975904,0.060240963855421686,3.7142857142857144,0.2472728603434561,0.0732491592637829,0.02360618124386504,0.11177322566166269
2026-07-07,823687,CLE,MIN,1,69,13,1,21,4,0.10144927536231885,0.30434782608695654,0.057971014492753624,0.014492753623188406,3.5714285714285716,0.23535122421912688,0.07994400587712704,0.02475784672933634,0.11694939251394576
2026-07-08,823684,CLE,MIN,5,86,19,2,20,14,0.09302325581395349,0.23255813953488372,0.16279069767441862,0.023255813953488372,3.5714285714285716,0.24280464036819518,0.07968918823100504,0.024694142317805843,0.11760236273213336
2026-07-09,823683,CLE,MIN,5,69,9,4,23,5,0.21739130434782608,0.3333333333333333,0.07246376811594203,0.057971014492753624,3.5714285714285716,0.23409948035305578,0.08408382215169137,0.02545111275390492,0.11791776708050797
2026-07-10,823845,CLE,MIA,3,67,9,3,12,5,0.13432835820895522,0.1791044776119403,0.07462686567164178,0.04477611940298507,3.857142857142857,0.23670364701972244,0.08591159130283008,0.027359756646244463,0.12340107453392414
2026-07-11,823844,CLE,MIA,4,75,18,0,15,6,0.06666666666666667,0.2,0.08,0.0,3.7857142857142856,0.23553951693124855,0.08303190108397361,0.02891601476452008,0.1272488308263536
2026-07-12,823842,CLE,MIA,5,78,19,3,20,5,0.1282051282051282,0.2564102564102564,0.0641025641025641,0.038461538461538464,4.0,0.22850326959649375,0.08128350023109517,0.027849916683496626,0.1266802451831411
2026-07-18,824412,CLE,PIT,3,75,17,1,20,9,0.10666666666666667,0.26666666666666666,0.12,0.013333333333333334,4.071428571428571,0.23094527203849619,0.08288606433365926,0.02960510593868588,0.1298853733882693
2026-07-18,824414,CLE,PIT,1,71,17,3,27,1,0.18309859154929578,0.38028169014084506,0.014084507042253521,0.04225352112676056,3.857142857142857,0.23700587809910226,0.0833406097882047,0.030557486891066833,0.13506935607225198
2026-07-19,824411,CLE,PIT,1,74,18,1,26,7,0.13513513513513514,0.35135135135135137,0.0945945945945946,0.013513513513513514,3.7142857142857144,0.25007111160540324,0.08246694675738822,0.03263574591891815,0.13968918028066032
2026-07-20,824410,CLE,MIN,13,84,29,7,16,5,0.35714285714285715,0.19047619047619047,0.05952380952380952,0.08333333333333333,3.642857142857143,0.2564863180206096,0.08922370351414499,0.03030429358746582,0.13835267894415898
2026-07-21,824409,CLE,MIN,5,72,15,1,12,5,0.08333333333333333,0.16666666666666666,0.06944444444444445,0.013888888888888888,3.9285714285714284,0.2554397455454657,0.08614939686840976,0.03350942179259403,0.15104237020527883
2026-07-22,824408,CLE,MIN,6,88,24,3,14,7,0.14772727272727273,0.1590909090909091,0.07954545454545454,0.03409090909090909,4.0,0.2584159360216562,0.08128828575729866,0.031822913856086085,0.1427090368719455
2026-07-23,824406,CLE,MIN,1,90,9,1,24,11,0.03333333333333333,0.26666666666666666,0.12222222222222222,0.011111111111111112,4.214285714285714,0.24692242952814972,0.08030343727245018,0.033305597838770074,0.15040384206675067
2026-07-24,822952,CLE,TB,3,80,22,3,17,6,0.2125,0.2125,0.075,0.0375,4.214285714285714,0.24597004857576876,0.08427169124070415,0.03219448672765896,0.1423086039715126
2026-07-25,822948,CLE,TB,0,66,14,0,17,3,0.030303030303030304,0.25757575757575757,0.045454545454545456,0.0,4.0,0.24996101243119043,0.08188356731643565,0.03057013216655741,0.1428572270351959
2026-07-26,822950,CLE,TB,0,61,7,0,17,2,0.03278688524590164,0.2786885245901639,0.03278688524590164,0.0,3.9285714285714284,0.24662015039467625,0.08098953381370648,0.02953493547918681,0.13777535238810387
2026-07-28,824489,CLE,CIN,0,64,6,1,22,6,0.046875,0.34375,0.09375,0.015625,3.5714285714285716,0.24991517789862483,0.07170354721166956,0.027873805911080497,0.1334727544903859
2026-07-28,824490,CLE,CIN,6,77,20,2,15,5,0.1038961038961039,0.19480519480519481,0.06493506493506493,0.025974025974025976,3.2142857142857144,0.25065922551767245,0.07322399234624513,0.024849090590169525,0.12129301846554116
2026-07-29,824487,CLE,CIN,6,85,19,1,22,10,0.058823529411764705,0.25882352941176473,0.11764705882352941,0.011764705882352941,3.4285714285714284,0.25178070531719066,0.07253172086506107,0.023506083916672447,0.1191192860146232
2026-07-31,824407,CLE,AZ,1,69,9,0,9,7,0.014492753623188406,0.13043478260869565,0.10144927536231885,0.0,3.5714285714285716,0.25598238598945955,0.07522079649531317,0.02434642005112623,0.11855906192498734
2026-08-01,824405,CLE,AZ,8,93,30,5,18,5,0.22580645161290322,0.1935483870967742,0.053763440860215055,0.053763440860215055,3.2857142857142856,0.2469841378607766,0.07788841872815279,0.021599167303873484,0.1104367494548488
2026-08-02,824404,CLE,AZ,5,70,10,1,21,9,0.05714285714285714,0.3,0.12857142857142856,0.014285714285714285,3.642857142857143,0.2417614036057843,0.07315723593245387,0.024487032127222173,0.11894673409386569
2026-08-04,824403,CLE,NYM,2,78,16,3,17,11,0.15384615384615385,0.21794871794871795,0.14102564102564102,0.038461538461538464,3.9285714285714284,0.2360269971671525,0.0813348731845378,0.02248933163857601,0.10994989592197722
2026-08-05,824402,CLE,NYM,5,90,19,3,29,7,0.16666666666666666,0.32222222222222224,0.07777777777777778,0.03333333333333333,4.0,0.226498237638393,0.08465137650104113,0.024271333420577797,0.11128639725847855
2026-08-06,824401,CLE,NYM,6,92,28,4,23,10,0.18478260869565216,0.25,0.10869565217391304,0.043478260869565216,3.4285714285714284,0.23590866847739525,0.08595523137632456,0.020699904849149225,0.0976809550816078
2026-08-07,824566,CLE,CWS,8,78,18,4,18,4,0.16666666666666666,0.23076923076923078,0.05128205128205128,0.05128205128205128,3.5,0.2418610494297762,0.08875888907128661,0.022813431419197536,0.104927331893202
2026-08-08,824565,CLE,CWS,3,76,18,3,13,4,0.15789473684210525,0.17105263157894737,0.05263157894736842,0.039473684210526314,3.642857142857143,0.2469809295496563,0.0867400745524721,0.02404137014713626,0.10628014574601585
2026-08-09,824564,CLE,CWS,3,79,11,1,19,17,0.08860759493670886,0.24050632911392406,0.21518987341772153,0.012658227848101266,3.7857142857142856,0.24015135561481923,0.08176931431855396,0.026067268225665914,0.11517738885378528
2026-08-11,824240,CLE,DET,4,76,15,2,11,10,0.10526315789473684,0.14473684210526316,0.13157894736842105,0.02631578947368421,3.7857142857142856,0.24215180769438524,0.09178287670553407,0.02429285592910172,0.10632793134926447
2026-08-12,824241,CLE,DET,6,84,17,2,16,10,0.14285714285714285,0.19047619047619047,0.11904761904761904,0.023809523809523808,4.071428571428571,0.23409188516077847,0.09793461969938233,0.026172555177222025,0.11168222617724352
2026-08-13,824238,CLE,DET,0,66,10,1,8,4,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.015151515151515152,4.5,0.2277910041526375,0.10409610068521928,0.027873235449330867,0.11954438743518932
2026-08-14,824399,CLE,SD,5,82,22,4,16,7,0.21951219512195122,0.1951219512195122,0.08536585365853659,0.04878048780487805,4.5,0.21189544138207475,0.10172867644279504,0.027839415103010523,0.12052517747847936
2026-08-15,824400,CLE,SD,6,67,12,0,20,5,0.07462686567164178,0.29850746268656714,0.07462686567164178,0.0,4.428571428571429,0.21191806684024028,0.10318801849447158,0.029468448090928526,0.12878346970889704
2026-08-16,824397,CLE,SD,0,73,13,4,11,7,0.1780821917808219,0.1506849315068493,0.0958904109589041,0.0547945205479452,4.428571428571429,0.21475263350272616,0.10011514755505103,0.028628111956474744,0.1299122794417454
2026-08-18,824398,CLE,SF,8,73,19,2,20,5,0.1506849315068493,0.273972602739726,0.0684931506849315,0.0273972602739726,4.357142857142857,0.21619907270973715,0.09971808581194998,0.03254200628132797,0.14159723931014778
2026-08-19,824394,CLE,SF,0,69,13,0,23,2,0.043478260869565216,0.3333333333333333,0.028985507246376812,0.0,4.357142857142857,0.22194365954137657,0.10077020794228687,0.030658707668024945,0.13623141644542966
2026-08-20,824395,CLE,SF,5,76,14,1,19,10,0.039473684210526314,0.25,0.13157894736842105,0.013157894736842105,4.0,0.22432461192232894,0.09365692784764032,0.029638299504759637,0.13525537385448022
2026-08-21,824317,CLE,COL,9,85,20,2,16,12,0.11764705882352941,0.18823529411764706,0.1411764705882353,0.023529411764705882,4.214285714285714,0.22661398921170622,0.09298216401498176,0.02783089638156704,0.1270859117376497
2026-08-22,824316,CLE,COL,4,72,14,3,13,4,0.1388888888888889,0.18055555555555555,0.05555555555555555,0.041666666666666664,4.5,0.21704349434709372,0.09751064207287159,0.027130616269522217,0.12358451117742561
2026-08-23,824315,CLE,COL,7,77,19,0,14,6,0.1038961038961039,0.18181818181818182,0.07792207792207792,0.0,4.357142857142857,0.21208317688677622,0.09371492088584606,0.027001216683600896,0.12030638833408537
2026-08-24,823992,CLE,LAA,4,71,14,1,13,4,0.07042253521126761,0.18309859154929578,0.056338028169014086,0.014084507042253521,4.285714285714286,0.2085866733902728,0.09561777993156224,0.023338213020597232,0.1158227767076166
2026-08-25,823989,CLE,LAA,8,96,22,3,28,10,0.15625,0.2916666666666667,0.10416666666666667,0.03125,4.357142857142857,0.20944709910244047,0.09588252630453693,0.021524700365720604,0.1095747623054139
2026-08-26,823988,CLE,LAA,4,76,15,0,12,11,0.02631578947368421,0.15789473684210525,0.14473684210526316,0.0,4.714285714285714,0.2131014089276364,0.08795229725089015,0.02285268409085623,0.11440636266707756
2026-08-28,824396,CLE,KC,0,72,15,1,21,2,0.08333333333333333,0.2916666666666667,0.027777777777777776,0.013888888888888888,4.714285714285714,0.2140412585516966,0.0888921468749503,0.020972984842735926,0.10876726492271667
2026-08-29,824392,CLE,KC,3,75,17,2,11,4,0.16,0.14666666666666667,0.05333333333333334,0.02666666666666667,4.285714285714286,0.22126914970815914,0.08237287249853308,0.020264368062690576,0.10451556424244456
2026-08-30,824393,CLE,KC,11,78,20,2,14,7,0.15384615384615385,0.1794871794871795,0.08974358974358974,0.02564102564102564,4.5,0.22308733152634094,0.08185339197905254,0.021086878885201398,0.11161513134201165
2026-09-01,824391,CLE,TOR,6,66,11,3,17,4,0.15151515151515152,0.25757575757575757,0.06060606060606061,0.045454545454545456,4.928571428571429,0.22197056211688862,0.0821660874136992,0.019434060159211942,0.10692469982231183
2026-09-02,824390,CLE,TOR,0,77,21,2,17,2,0.12987012987012986,0.22077922077922077,0.025974025974025976,0.025974025974025976,4.928571428571429,0.2190468688946879,0.08116460133758627,0.02268081340596519,0.11241672023970538
2026-09-03,824388,CLE,TOR,3,87,17,0,16,14,0.034482758620689655,0.1839080459770115,0.16091954022988506,0.0,4.928571428571429,0.2240536038427145,0.0761705738386664,0.020622206650685242,0.10897300153179881
2026-09-04,824387,CLE,DET,3,78,15,1,18,5,0.08974358974358974,0.23076923076923078,0.0641025641025641,0.01282051282051282,4.571428571428571,0.21762042121680628,0.08277245880616309,0.018665259488258628,0.10067284632564455
2026-09-04,824424,CLE,DET,6,74,22,3,15,4,0.17567567567567569,0.20270270270270271,0.05405405405405406,0.04054054054054054,4.785714285714286,0.21029441389079898,0.08528082001017646,0.01958101040400954,0.10397751267378916
2026-03-20,831864,COL,SD,9,76,18,4,15,5,0.23684210526315788,0.19736842105263158,0.06578947368421052,0.05263157894736842,,,,,
2026-03-21,831868,COL,KC,5,79,21,1,16,8,0.12658227848101267,0.20253164556962025,0.10126582278481013,0.012658227848101266,,,,,
2026-03-22,831945,COL,ATH,6,73,16,4,18,7,0.1917808219178082,0.2465753424657534,0.0958904109589041,0.0547945205479452,,,,,
2026-03-23,831857,COL,DET,6,71,24,2,16,2,0.19718309859154928,0.22535211267605634,0.028169014084507043,0.028169014084507043,6.666666666666667,0.2154918030293351,0.08764856914264159,0.040028109114471626,0.18506840188732623
2026-03-24,831856,COL,DET,8,88,30,7,12,5,0.42045454545454547,0.13636363636363635,0.056818181818181816,0.07954545454545454,6.5,0.2179568804410154,0.07277868037810795,0.03706333535698048,0.188097076063382
2026-03-27,823893,COL,MIA,1,69,15,0,13,4,0.043478260869565216,0.18840579710144928,0.057971014492753624,0.0,6.8,0.20163823162553957,0.06958658066612272,0.045559759194675295,0.23456856994161468
2026-03-28,823892,COL,MIA,3,70,16,3,17,2,0.15714285714285714,0.24285714285714285,0.02857142857142857,0.04285714285714286,5.833333333333333,0.19943282587152455,0.0676506529705612,0.03796646599556275,0.20272018509627313
2026-03-29,823891,COL,MIA,3,74,14,1,19,7,0.12162162162162163,0.25675675675675674,0.0945945945945946,0.013513513513513514,5.428571428571429,0.20563629972661285,0.06206790662782797,0.03866513411864562,0.19620913824578512
2026-03-30,822834,COL,TOR,14,88,24,6,19,8,0.2727272727272727,0.2159090909090909,0.09090909090909091,0.06818181818181818,5.125,0.21202635685538085,0.0661337426236738,0.035521181543004106,0.1868856986677647
2026-03-31,822836,COL,TOR,1,73,21,1,16,5,0.0684931506849315,0.2191780821917808,0.0684931506849315,0.0136986301369863,6.111111111111111,0.2124577717502375,0.06888655909983127,0.039150141169539,0.19642365134104336
2026-04-01,822835,COL,TOR,2,79,13,0,26,4,0.012658227848101266,0.3291139240506329,0.05063291139240506,0.0,5.6,0.21312980279439184,0.06884721825834128,0.03660499006628373,0.18363060127543215
2026-04-03,824377,COL,PHI,1,77,18,3,24,5,0.18181818181818182,0.3116883116883117,0.06493506493506493,0.03896103896103896,5.2727272727272725,0.22367381381768647,0.0671913721796198,0.033277263696621574,0.1680876582365839
2026-04-04,824378,COL,PHI,1,72,13,0,23,5,0.027777777777777776,0.3194444444444444,0.06944444444444445,0.0,4.916666666666667,0.23100835530690525,0.0670033465759069,0.033750911635323025,0.16923186853505037
2026-04-05,824379,COL,PHI,4,67,13,4,18,3,0.22388059701492538,0.26865671641791045,0.04477611940298507,0.05970149253731343,4.615384615384615,0.2378111313944083,0.06719112333502518,0.031154687663375098,0.15835078463064484
2026-04-06,824376,COL,HOU,9,82,25,2,12,7,0.18292682926829268,0.14634146341463414,0.08536585365853659,0.024390243902439025,4.571428571428571,0.24001438746751558,0.06559005162559374,0.033193745154370694,0.1630314855152363
2026-04-07,824375,COL,HOU,5,65,13,3,12,3,0.13846153846153847,0.18461538461538463,0.046153846153846156,0.046153846153846156,4.571428571428571,0.23636960477908717,0.06698836448090274,0.031176506936875736,0.1591803943727459
2026-04-08,824374,COL,HOU,9,81,18,1,13,11,0.07407407407407407,0.16049382716049382,0.13580246913580246,0.012345679012345678,4.571428571428571,0.23508987185378463,0.06305179472154818,0.0335690511015718,0.16002891294278346
2026-04-09,823319,COL,SD,3,97,19,2,21,8,0.1134020618556701,0.21649484536082475,0.08247422680412371,0.020618556701030927,4.785714285714286,0.2289411921891232,0.06590265601989806,0.03053699099188612,0.15162128809680245
2026-04-10,823318,COL,SD,2,67,14,3,13,4,0.14925373134328357,0.19402985074626866,0.05970149253731343,0.04477611940298507,4.571428571428571,0.22830853023803527,0.06978159978558497,0.029997672607352116,0.14563692832995395
2026-04-11,823316,COL,SD,5,79,19,5,15,11,0.26582278481012656,0.189873417721519,0.13924050632911392,0.06329113924050633,4.142857142857143,0.23242754555108042,0.06998755055123722,0.027514148668604292,0.12626544160772096
2026-04-12,823317,COL,SD,2,70,12,3,14,8,0.15714285714285714,0.2,0.11428571428571428,0.04285714285714286,4.428571428571429,0.23253237559537113,0.07579251425383439,0.03203494432864046,0.14214719331776104
2026-04-14,824210,COL,HOU,6,81,23,4,21,5,0.20987654320987653,0.25925925925925924,0.06172839506172839,0.04938271604938271,4.357142857142857,0.2294711511055752,0.0819149632334262,0.032034944328640465,0.14214719331776104
2026-04-15,824209,COL,HOU,1,72,9,1,20,11,0.1111111111111111,0.2777777777777778,0.1527777777777778,0.013888888888888888,4.571428571428571,0.2296499012843254,0.0795673775525072,0.03459703022405969,0.14845111628835067
2026-04-16,824208,COL,HOU,3,78,14,1,18,12,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.01282051282051282,3.642857142857143,0.2340690932035173,0.08398656947169914,0.030718963845993312,0.13690710474433915
2026-04-17,824373,COL,LAD,1,73,15,2,18,6,0.1643835616438356,0.2465753424657534,0.0821917808219178,0.0273972602739726,3.7857142857142856,0.23489703238762089,0.09008321255464358,0.03065624118053092,0.1375092423327781
2026-04-18,824372,COL,LAD,4,71,15,2,15,4,0.16901408450704225,0.2112676056338028,0.056338028169014086,0.028169014084507043,3.7142857142857144,0.22900141941727234,0.09233741751389449,0.03261318834295753,0.14834676617533057
2026-04-19,824371,COL,LAD,9,84,30,2,12,5,0.15476190476190477,0.14285714285714285,0.05952380952380952,0.023809523809523808,3.9285714285714284,0.22182851184195027,0.09172334345917657,0.03184232942320525,0.14743218779596345
2026-04-20,824370,COL,LAD,3,86,26,6,12,5,0.2441860465116279,0.13953488372093023,0.05813953488372093,0.06976744186046512,4.5,0.20921513315714302,0.09101472667913123,0.0335430096953141,0.15650248258054394
